file,text,taxa,prob
Global Change Biology - 2015 - Smith - The importance of considering animal body mass in IPCC greenhouse inventories and.pdf,buffalo,Buffalo rat,0.8789754509925842
Global Change Biology - 2015 - Smith - The importance of considering animal body mass in IPCC greenhouse inventories and.pdf,Carnivora,Carnivora,1
Global Change Biology - 2015 - Smith - The importance of considering animal body mass in IPCC greenhouse inventories and.pdf,Mammalia,Mammalia,1
Global Change Biology - 2020 - L pez‐Aizp n - Meta‐analysis of global livestock urine‐derived nitrous oxide emissions from.pdf,sheep,sheep,1
Global Change Biology - 2020 - L pez‐Aizp n - Meta‐analysis of global livestock urine‐derived nitrous oxide emissions from.pdf,creta,E. creta,0.854494035243988
Global Change Biology - 2020 - L pez‐Aizp n - Meta‐analysis of global livestock urine‐derived nitrous oxide emissions from.pdf,cattle,cattle,1
Global Change Biology - 2020 - L pez‐Aizp n - Meta‐analysis of global livestock urine‐derived nitrous oxide emissions from.pdf,Cardenas,A. cardena,0.7703461050987244
Global Change Biology - 2020 - L pez‐Aizp n - Meta‐analysis of global livestock urine‐derived nitrous oxide emissions from.pdf,chicory,chicory,0.9999998807907104
Global Change Biology - 2020 - L pez‐Aizp n - Meta‐analysis of global livestock urine‐derived nitrous oxide emissions from.pdf,plantain,plantain,1
Global Change Biology - 2020 - L pez‐Aizp n - Meta‐analysis of global livestock urine‐derived nitrous oxide emissions from.pdf,Teladorsagia cir-,Teladorsagia,0.8386576771736145
Global Change Biology - 2020 - L pez‐Aizp n - Meta‐analysis of global livestock urine‐derived nitrous oxide emissions from.pdf,Plantago lanceolata,Plantago lanceolata,1
Global Change Biology - 2020 - L pez‐Aizp n - Meta‐analysis of global livestock urine‐derived nitrous oxide emissions from.pdf,ryegrass,Italian ryegrass,0.8316583633422852
Global Change Biology - 2020 - L pez‐Aizp n - Meta‐analysis of global livestock urine‐derived nitrous oxide emissions from.pdf,Lolium perenne L.,Lolium perenne,0.9411067366600037
Global Change Biology - 2020 - L pez‐Aizp n - Meta‐analysis of global livestock urine‐derived nitrous oxide emissions from.pdf,white clover,white clover,1
Global Change Biology - 2020 - L pez‐Aizp n - Meta‐analysis of global livestock urine‐derived nitrous oxide emissions from.pdf,Lolium perenne L./Trifolium,Lolium perenne,0.7802633047103882
Global Change Biology - 2020 - L pez‐Aizp n - Meta‐analysis of global livestock urine‐derived nitrous oxide emissions from.pdf,deer,deer,1
J of Env Quality - 1999 - Yamulki - Methane Emission and Uptake from Soils as Influenced by Excreta Deposition from Grazing.pdf,Oryza sativa L.,Oryza sativa L.,0.9999998807907104
Journal of Geophysical Research  Biogeosciences - 2010 - Clay - Carbon budgets of an upland blanket bog managed by.pdf,sheep,sheep,1
Journal of Geophysical Research  Biogeosciences - 2010 - Clay - Carbon budgets of an upland blanket bog managed by.pdf,Calluna vulgaris,Calluna vulgaris,1
Journal of Geophysical Research  Biogeosciences - 2010 - Clay - Carbon budgets of an upland blanket bog managed by.pdf,Eriophorum vaginatum,Eriophorum vaginatum,0.9999999403953552
Journal of Geophysical Research  Biogeosciences - 2010 - Clay - Carbon budgets of an upland blanket bog managed by.pdf,Rubus chamaemorus,Rubus chamaemorus,1
Journal of Geophysical Research  Biogeosciences - 2010 - Clay - Carbon budgets of an upland blanket bog managed by.pdf,Eriophorum angustifolium,Eriophorum angustifolium,1
Journal of Geophysical Research  Biogeosciences - 2010 - Clay - Carbon budgets of an upland blanket bog managed by.pdf,Empetrum nigrum ssp nigrum,Empetrum nigrum,0.8885653614997864
Journal of Geophysical Research  Biogeosciences - 2010 - Clay - Carbon budgets of an upland blanket bog managed by.pdf,heather,C. heatherae,0.7773464322090149
Journal of Geophysical Research  Biogeosciences - 2010 - Clay - Carbon budgets of an upland blanket bog managed by.pdf,cotton grass,cotton,0.7343094348907471
Journal of Geophysical Research  Biogeosciences - 2010 - Clay - Carbon budgets of an upland blanket bog managed by.pdf,Sphagnum spp.,Sphagnum,0.7632936835289001
Journal of Geophysical Research  Biogeosciences - 2010 - Clay - Carbon budgets of an upland blanket bog managed by.pdf,Eriophorum,Eriophorum,1
Journal of Geophysical Research  Biogeosciences - 2010 - Clay - Carbon budgets of an upland blanket bog managed by.pdf,angustifolium,P. angustifolium,0.9646173715591431
Journal of Geophysical Research  Biogeosciences - 2010 - Clay - Carbon budgets of an upland blanket bog managed by.pdf,Empetrum nigrum ssp. nigrum,Empetrum nigrum,0.9107290506362915
Journal of Geophysical Research  Biogeosciences - 2010 - Clay - Carbon budgets of an upland blanket bog managed by.pdf,Sphagnum‐                 ,Sphagnum,0.9824230074882507
Kolstad+et+al+2017_Cervid+exclusion+alters+boreal+forest+properties+with+little+cascading+impacts+on+soils.pdf,Alces alces,Alces alces,1
Kolstad+et+al+2017_Cervid+exclusion+alters+boreal+forest+properties+with+little+cascading+impacts+on+soils.pdf,moose,moose,0.9999999403953552
Kolstad+et+al+2017_Cervid+exclusion+alters+boreal+forest+properties+with+little+cascading+impacts+on+soils.pdf,Cervid,Cervidae,0.8073171973228455
Kolstad+et+al+2017_Cervid+exclusion+alters+boreal+forest+properties+with+little+cascading+impacts+on+soils.pdf,cervid,Cervidae,0.8073171973228455
Kolstad+et+al+2017_Cervid+exclusion+alters+boreal+forest+properties+with+little+cascading+impacts+on+soils.pdf,Eurasian elk,Eurasian elk,0.9999998807907104
Kolstad+et+al+2017_Cervid+exclusion+alters+boreal+forest+properties+with+little+cascading+impacts+on+soils.pdf,conifer,C. conifer,0.9052751660346985
Kolstad+et+al+2017_Cervid+exclusion+alters+boreal+forest+properties+with+little+cascading+impacts+on+soils.pdf,deer  ,deer,1
Kolstad+et+al+2017_Cervid+exclusion+alters+boreal+forest+properties+with+little+cascading+impacts+on+soils.pdf,Pinus sylvestris,Pinus sylvestris,0.9999999403953552
Kolstad+et+al+2017_Cervid+exclusion+alters+boreal+forest+properties+with+little+cascading+impacts+on+soils.pdf,spruce,red spruce,0.8492053151130676
Kolstad+et+al+2017_Cervid+exclusion+alters+boreal+forest+properties+with+little+cascading+impacts+on+soils.pdf,Picea abies,Picea abies,1
Kolstad+et+al+2017_Cervid+exclusion+alters+boreal+forest+properties+with+little+cascading+impacts+on+soils.pdf,Moose,moose,0.9999999403953552
Kolstad+et+al+2017_Cervid+exclusion+alters+boreal+forest+properties+with+little+cascading+impacts+on+soils.pdf,sheep,sheep,1
Kolstad+et+al+2017_Cervid+exclusion+alters+boreal+forest+properties+with+little+cascading+impacts+on+soils.pdf,wild red deer,red deer,0.7639781832695007
Kolstad+et+al+2017_Cervid+exclusion+alters+boreal+forest+properties+with+little+cascading+impacts+on+soils.pdf,Cervus elaphus,Cervus elaphus,1
Kolstad+et+al+2017_Cervid+exclusion+alters+boreal+forest+properties+with+little+cascading+impacts+on+soils.pdf,Roe deer,Chinese roe deer,0.7868618965148926
Kolstad+et+al+2017_Cervid+exclusion+alters+boreal+forest+properties+with+little+cascading+impacts+on+soils.pdf,Capreolus capreolus,Capreolus,1
Kolstad+et+al+2017_Cervid+exclusion+alters+boreal+forest+properties+with+little+cascading+impacts+on+soils.pdf,hares,hares,1
Kolstad+et+al+2017_Cervid+exclusion+alters+boreal+forest+properties+with+little+cascading+impacts+on+soils.pdf,Lipton rooibos tea,rooibos,0.7962155342102051
Kolstad+et+al+2017_Cervid+exclusion+alters+boreal+forest+properties+with+little+cascading+impacts+on+soils.pdf,Deer,deer,1
Kolstad+et+al+2017_Cervid+exclusion+alters+boreal+forest+properties+with+little+cascading+impacts+on+soils.pdf,Moose Alces,moose,0.7561957836151123
Kolstad+et+al+2017_Cervid+exclusion+alters+boreal+forest+properties+with+little+cascading+impacts+on+soils.pdf,deer,deer,1
Kolstad+et+al+2017_Cervid+exclusion+alters+boreal+forest+properties+with+little+cascading+impacts+on+soils.pdf,red deer,red deer,1
Kolstad+et+al+2017_Cervid+exclusion+alters+boreal+forest+properties+with+little+cascading+impacts+on+soils.pdf,ungulates,C. ungulatus ungulatus,0.7396508455276489
Kolstad+et+al+2017_Cervid+exclusion+alters+boreal+forest+properties+with+little+cascading+impacts+on+soils.pdf,Erythronium americanum,Erythronium americanum,1
Kolstad+et+al+2017_Cervid+exclusion+alters+boreal+forest+properties+with+little+cascading+impacts+on+soils.pdf,Scots pine,Scots pine,1
m537p009.pdf,hare,sea hare,0.768445611000061
m537p009.pdf,geese,geese,1
m537p009.pdf,barnacle goose,barnacle goose,1
m537p009.pdf,Branta leucopsis,Branta leucopsis,0.9999999403953552
m537p009.pdf,Brent goose,goose,0.7920230031013489
m537p009.pdf,European brown hares,European brown bear,0.7829977869987488
m537p009.pdf,Lepus europaeus,Lepus europaeus,0.9999999403953552
m537p009.pdf,Puccinellia,Puccinellia,1
m537p009.pdf,maritima,P. maritima,0.9474279284477234
m537p009.pdf,Limonium vulgare,Limonium vulgare,1
m537p009.pdf,Festuca,Festuca,0.9999999403953552
m537p009.pdf,Artemisia maritima,Artemisia maritima,1
m537p009.pdf,Elytrigia atherica,Elytrigia atherica,1
m537p009.pdf,E. atherica,Elytrigia atherica,1
m537p009.pdf,Dark-bellied                ,dark-bellied Cinclodes,0.8275432586669922
m537p009.pdf,Brent geese,geese,0.7949901819229126
m537p009.pdf,Spartina alterniflora,Spartina alterniflora,1
m537p009.pdf,Elymus athericus,Elymus athericus,1
m537p009.pdf,Spartina anglica,Spartina anglica,1
m537p009.pdf,Zostera marina L.,Zostera marina L.,1
m537p009.pdf,eelgrass,eelgrass blenny,0.7757266759872437
map_26_23.pdf,beaver,Beaverium,0.8873720765113831
map_26_23.pdf,Urtica dioica,Urtica dioica,1
map_26_23.pdf,Eriophorum,Eriophorum,1
map_26_23.pdf,vaginatum,P. vaginatum,0.953715443611145
map_26_23.pdf,Sphagnum cuspidatum,Sphagnum cuspidatum,1
map_26_23.pdf,Carex acuta,Carex acuta,1
map_26_23.pdf,Eriophorum angustifolium,Eriophorum angustifolium,1
map_26_23.pdf,Phragmites australis,Phragmites australis,1
map_26_23.pdf,Agrostis,Agrostis,1
map_26_23.pdf,Agrostis stolonifera,Agrostis stolonifera,1
map_26_23.pdf,Potentilla anserina,Potentilla anserina,1
map_26_23.pdf,mire,B. mire,0.8585488200187683
map_26_23.pdf,Poa trivialis,Poa trivialis,1
map_26_23.pdf,Typha latifolia,Typha latifolia,1
map_26_23.pdf,Error       stolonifera,Stolonifera,0.7764914631843567
map_26_23.pdf,Chara vulgaris,Chara vulgaris,1
map_26_23.pdf,Alisma plantago-,Alisma plantago,0.833656907081604
map_26_23.pdf,Carex rostrata,Carex rostrata,0.9999999403953552
map_26_23.pdf,Equisetum palustre,Equisetum palustre,1
map_26_23.pdf,Alisma plantago-aquatica,Alisma plantago-aquatica,1
map_26_23.pdf,articulatus,P. articulatus,0.9500652551651001
map_26_23.pdf,Bidens frondosa,Bidens frondosa,1
map_26_23.pdf,Galeopsis tetrahit,Galeopsis tetrahit,1
map_26_23.pdf,mires,Miresa,0.7802304625511169
map_26_23.pdf,Sphagnum,Sphagnum,1
map_26_23.pdf,beaver dam,Beaverium,0.7241407632827759
map_26_23.pdf,Eurasian beaver,Eurasian beaver,1
map_26_23.pdf,Beaver,Beaverium,0.8873720765113831
map_26_23.pdf,Mooren,Moorea,0.7392390370368958
map_26_23.pdf,Castanea,Castanea,1
map_26_23.pdf,Mires,Miresa,0.7802304625511169
map_26_23.pdf,Mire,B. mire,0.8585488200187683
map_26_23.pdf,Cirsium arvense,Cirsium arvense,1
map_26_23.pdf,Cardaminopsis arenosa,Cardaminopsis arenosa,1
map_26_23.pdf,Erysimum cheiranthoides,Erysimum cheiranthoides,1
map_26_23.pdf,Potentilla norvegica,Potentilla norvegica,1
map_26_23.pdf,Cirsium oleraceum,Cirsium oleraceum,1
map_26_23.pdf,Galium mollugo,Galium mollugo,1
map_26_23.pdf,Campylium polygamum,P. polygamum,0.7177290320396423
map_26_23.pdf,Equisetum,Equisetum,1
map_26_23.pdf,Iris pseudacorus,Iris pseudacorus,1
map_26_23.pdf,Lemna trisulca,Lemna trisulca,1
map_26_23.pdf,Utricularia intermedia,Utricularia intermedia,1
map_26_23.pdf,Elytrigia repens,Elytrigia repens,1
map_26_23.pdf,Dicranella heteromalla,Dicranella heteromalla,1
map_26_23.pdf,Fallopia convolvulus,Fallopia convolvulus,1
map_26_23.pdf,Rumex sanguineus,Rumex sanguineus,1
map_26_23.pdf,Salix cinerea                                                                 h2,Salix cinerea,0.8365970849990845
map_26_23.pdf,Salix pentandra                                                                     h1,Salix pentandra,0.8582562804222107
map_26_23.pdf,Taraxacum officinale,Taraxacum officinale,0.9999999403953552
map_26_23.pdf,Lycopus europaeus,Lycopus europaeus,1
map_26_23.pdf,Mentha aquatica,Mentha aquatica,0.9999999403953552
map_26_23.pdf,Carex pseudocyperus,Carex pseudocyperus,0.9999998807907104
map_26_23.pdf,Chara,Chara,1
map_26_23.pdf,Equisetum fluviatile,Equisetum fluviatile,0.9999999403953552
map_26_23.pdf,Juncus articulatus,Juncus articulatus,1
map_26_23.pdf,green algae,green algae,1
map_26_23.pdf,Lemna minor,Lemna minor,1
map_26_23.pdf,Lythrum salicaria,Lythrum salicaria,1
N510712PP.pdf,Juncus gerardii,Juncus gerardii,1
N510712PP.pdf,Juncus,Juncus,1
N510712PP.pdf,Festuca rubra saltmarsh,Festuca rubra,0.7016788125038147
N510712PP.pdf,Elytrigia repens saltmarsh,Elytrigia repens,0.7245267629623413
N510712PP.pdf,geese,geese,1
N510712PP.pdf,Agrostis stololinifera,Agrostis stolonifera,0.8484809398651123
N510712PP.pdf,Aster tripolium,Aster tripolium,1
N510712PP.pdf,Glaux maritima,Glaux maritima,1
N510712PP.pdf,Puccinellia maritima,Puccinellia maritima,1
N510712PP.pdf,Triglochin maritima,Triglochin maritima,1
N510712PP.pdf,J. gerardii,Juncus gerardii,1
N510712PP.pdf,Denitrifying,denitrifying bacterium A(C1),0.8901061415672302
N510712PP.pdf,Methanogens,methanogen sp.,0.8694477081298828
N510712PP.pdf,Juncus effusus,Juncus effusus,1
N510712PP.pdf,Carex,Carex,0.9999999403953552
N510712PP.pdf,saltmarsh,perennial saltmarsh aster,0.7461268305778503
N510712PP.pdf,Laurila,Laurilia,0.7767244577407837
N510712PP.pdf,Insect,Insecta,0.7312411069869995
N510712PP.pdf,Spartina alterniflora saltmarsh,Spartina alterniflora,0.7549064755439758
plos_fraser_et_al.pdf,sheep,sheep,1
plos_fraser_et_al.pdf,Molinia caerulea,Molinia caerulea,1
plos_fraser_et_al.pdf,ryegrass,Italian ryegrass,0.8316583633422852
plos_fraser_et_al.pdf,white clover,white clover,1
plos_fraser_et_al.pdf,Trifolium repens,Trifolium repens,0.9999998807907104
plos_fraser_et_al.pdf,and bents,bents,0.8519919514656067
plos_fraser_et_al.pdf,Agrostis spp.,Agrostis,0.7300536036491394
plos_fraser_et_al.pdf,Holcus lanatus,Holcus lanatus,1
plos_fraser_et_al.pdf,fescue,tall fescue,0.8399147987365723
plos_fraser_et_al.pdf,Festuca spp.,Festuca,0.7841333150863647
plos_fraser_et_al.pdf,Molinia,Molinia,0.9999998807907104
plos_fraser_et_al.pdf,M. caerulea,Molinia caerulea,1
plos_fraser_et_al.pdf,Bird,bird mites,0.7739393711090088
plos_fraser_et_al.pdf,cattle,cattle,1
plos_fraser_et_al.pdf,Aphantopus hyperantus,Aphantopus hyperantus,1
plos_fraser_et_al.pdf,ringlet,ringlet,0.9999999403953552
plos_fraser_et_al.pdf,Pieris napi,Pieris napi,0.9999999403953552
plos_fraser_et_al.pdf,Maniola jurtina,Maniola jurtina,1
plos_fraser_et_al.pdf,Corvus,Corvus,0.9999999403953552
plos_fraser_et_al.pdf,corone,C. corone corone,0.9677350521087646
plos_fraser_et_al.pdf,carrion crow,carrion crow,1
plos_fraser_et_al.pdf,Turdus pilaris,Turdus pilaris,1
plos_fraser_et_al.pdf,Sturnus vulgaris,Sturnus vulgaris,0.9999999403953552
plos_fraser_et_al.pdf,butterflies,butterflies,1
plos_fraser_et_al.pdf,birds,birds,1
plos_fraser_et_al.pdf,bird,bird mites,0.7739393711090088
plos_fraser_et_al.pdf,Cattle,cattle,1
plos_fraser_et_al.pdf,Molinia caerulea (L.) Moench,Molinia caerulea (L.) Moench,1
plos_fraser_et_al.pdf,perennial ryegrass,perennial ryegrass,1
plos_fraser_et_al.pdf,Lolium perenne L.,Lolium perenne,0.9411067366600037
plos1.pdf,ryegrass,Italian ryegrass,0.8316583633422852
plos1.pdf,Juncus effusus,Juncus effusus,1
plos1.pdf,Agrostis spp.,Agrostis,0.7300536036491394
plos1.pdf,"Festuca spp,",Festuca,0.7263162136077881
plos1.pdf,Anthoxanthum odoratum,Anthoxanthum odoratum,1
plos1.pdf,Lolium perenne,Lolium perenne,1
plos1.pdf,Trifolium repens,Trifolium repens,0.9999998807907104
plos1.pdf,Cerastium arvense,Cerastium arvense,1
plos1.pdf,Molinia caerulea,Molinia caerulea,1
plos1.pdf,cattle,cattle,1
plos1.pdf,maize,maize,1
plos1.pdf,canola,canola,1
plos1.pdf,tall fescue,tall fescue,0.9999998807907104
plos1.pdf,timothy,timothy,1
plos1.pdf,sainfoin,common sainfoin,0.8428247570991516
plos1.pdf,alfalfa,alfalfa,1
plos1.pdf,sheep,sheep,1
plos1_1.pdf,sheep,sheep,1
plos1_1.pdf,Molinia caerulea,Molinia caerulea,1
plos1_1.pdf,ryegrass,Italian ryegrass,0.8316583633422852
plos1_1.pdf,white clover,white clover,1
plos1_1.pdf,Trifolium repens,Trifolium repens,0.9999998807907104
plos1_1.pdf,and bents,bents,0.8519919514656067
plos1_1.pdf,Agrostis spp.,Agrostis,0.7300536036491394
plos1_1.pdf,Holcus lanatus,Holcus lanatus,1
plos1_1.pdf,fescue,tall fescue,0.8399147987365723
plos1_1.pdf,Festuca spp.,Festuca,0.7841333150863647
plos1_1.pdf,Molinia,Molinia,0.9999998807907104
plos1_1.pdf,M. caerulea,Molinia caerulea,1
plos1_1.pdf,Bird,bird mites,0.7739393711090088
plos1_1.pdf,cattle,cattle,1
plos1_1.pdf,Aphantopus hyperantus,Aphantopus hyperantus,1
plos1_1.pdf,ringlet,ringlet,0.9999999403953552
plos1_1.pdf,Pieris napi,Pieris napi,0.9999999403953552
plos1_1.pdf,Maniola jurtina,Maniola jurtina,1
plos1_1.pdf,Corvus,Corvus,0.9999999403953552
plos1_1.pdf,corone,C. corone corone,0.9677350521087646
plos1_1.pdf,carrion crow,carrion crow,1
plos1_1.pdf,Turdus pilaris,Turdus pilaris,1
plos1_1.pdf,Sturnus vulgaris,Sturnus vulgaris,0.9999999403953552
plos1_1.pdf,butterflies,butterflies,1
plos1_1.pdf,birds,birds,1
plos1_1.pdf,bird,bird mites,0.7739393711090088
plos1_1.pdf,Cattle,cattle,1
plos1_1.pdf,Molinia caerulea (L.) Moench,Molinia caerulea (L.) Moench,1
plos1_1.pdf,perennial ryegrass,perennial ryegrass,1
plos1_1.pdf,Lolium perenne L.,Lolium perenne,0.9411067366600037
Rafique2011_Article_NitrousOxideEmissionFromGrazed.pdf,nial ryegrass,perennial ryegrass,0.8582136034965515
Rafique2011_Article_NitrousOxideEmissionFromGrazed.pdf,Lolium perenne L.,Lolium perenne,0.9411067366600037
Rafique2011_Article_NitrousOxideEmissionFromGrazed.pdf,clover,red clover,0.8294475078582764
Rafique2011_Article_NitrousOxideEmissionFromGrazed.pdf,perennial ryegrass,perennial ryegrass,1
Rafique2011_Article_NitrousOxideEmissionFromGrazed.pdf,ryegrass,Italian ryegrass,0.8316583633422852
Rafique2011_Article_NitrousOxideEmissionFromGrazed.pdf,white clover,white clover,1
Rafique2011_Article_NitrousOxideEmissionFromGrazed.pdf,lium repens,P. repens,0.7854185104370117
Rafique2011_Article_NitrousOxideEmissionFromGrazed.pdf,barley,barley,1
Regenerative rotational grazing management of dairy sheep increases springtime grass production and .pdf,polluta,P. polluta,0.9431681036949158
Regenerative rotational grazing management of dairy sheep increases springtime grass production and .pdf,sheep,sheep,1
Regenerative rotational grazing management of dairy sheep increases springtime grass production and .pdf,Armatimonadales,Armatimonadales,0.9999998807907104
Regenerative rotational grazing management of dairy sheep increases springtime grass production and .pdf,Ardenticatenales,Ardenticatenales,1
Regenerative rotational grazing management of dairy sheep increases springtime grass production and .pdf,Corynebacteriales,Corynebacteriales,1
Regenerative rotational grazing management of dairy sheep increases springtime grass production and .pdf,Chitinophagales,Chitinophagales,1
Regenerative rotational grazing management of dairy sheep increases springtime grass production and .pdf,Kineosporiales,Kineosporiales,0.9999999403953552
Regenerative rotational grazing management of dairy sheep increases springtime grass production and .pdf,Cytophagales,Cytophagales,0.9999999403953552
Regenerative rotational grazing management of dairy sheep increases springtime grass production and .pdf,Streptomycetales,Streptomycetales,1
Regenerative rotational grazing management of dairy sheep increases springtime grass production and .pdf,Nitrososphaerales,Nitrososphaerales,1
Regenerative rotational grazing management of dairy sheep increases springtime grass production and .pdf,Opitutales,Opitutales,0.9999999403953552
Regenerative rotational grazing management of dairy sheep increases springtime grass production and .pdf,Saprospirales,Saprospirales,1
Regenerative rotational grazing management of dairy sheep increases springtime grass production and .pdf,Xanthomonadales,Xanthomonadales,1
Regenerative rotational grazing management of dairy sheep increases springtime grass production and .pdf,Carrera,P. carrerai carrerai,0.8041784167289734
Regenerative rotational grazing management of dairy sheep increases springtime grass production and .pdf,Olivera,S. olivera,0.905430793762207
Release of nitrous oxide and dinitrogen from a transition bog under drained and rewetted conditions due to denitrification results from a 15N nitrate.pdf,Molinia caerulea,Molinia caerulea,1
Release of nitrous oxide and dinitrogen from a transition bog under drained and rewetted conditions due to denitrification results from a 15N nitrate.pdf,Avenella flexuosa,Avenella flexuosa,1
Release of nitrous oxide and dinitrogen from a transition bog under drained and rewetted conditions due to denitrification results from a 15N nitrate.pdf,M. caerulea,Molinia caerulea,1
Release of nitrous oxide and dinitrogen from a transition bog under drained and rewetted conditions due to denitrification results from a 15N nitrate.pdf,Vaccinium myrtillus,Vaccinium myrtillus,1
Release of nitrous oxide and dinitrogen from a transition bog under drained and rewetted conditions due to denitrification results from a 15N nitrate.pdf,A. flexuosa,Avenella flexuosa,1
Release of nitrous oxide and dinitrogen from a transition bog under drained and rewetted conditions due to denitrification results from a 15N nitrate.pdf,Polytrichum formosum,Polytrichum formosum,1
Release of nitrous oxide and dinitrogen from a transition bog under drained and rewetted conditions due to denitrification results from a 15N nitrate.pdf,Calamagrostis villosa,Calamagrostis villosa,1
Release of nitrous oxide and dinitrogen from a transition bog under drained and rewetted conditions due to denitrification results from a 15N nitrate.pdf,Carex canescens,Carex canescens,1
Release of nitrous oxide and dinitrogen from a transition bog under drained and rewetted conditions due to denitrification results from a 15N nitrate.pdf,Juncus effusus,Juncus effusus,1
Release of nitrous oxide and dinitrogen from a transition bog under drained and rewetted conditions due to denitrification results from a 15N nitrate.pdf,C. villosa,Calamagrostis villosa,1
Release of nitrous oxide and dinitrogen from a transition bog under drained and rewetted conditions due to denitrification results from a 15N nitrate.pdf,C. canescens,Carex canescens,1
Release of nitrous oxide and dinitrogen from a transition bog under drained and rewetted conditions due to denitrification results from a 15N nitrate.pdf,Polytrichum commune,Polytrichum commune,0.9999998807907104
Release of nitrous oxide and dinitrogen from a transition bog under drained and rewetted conditions due to denitrification results from a 15N nitrate.pdf,J. effusus,Juncus effusus,1
Release of nitrous oxide and dinitrogen from a transition bog under drained and rewetted conditions due to denitrification results from a 15N nitrate.pdf,Phragmites australis,Phragmites australis,1
Release of nitrous oxide and dinitrogen from a transition bog under drained and rewetted conditions due to denitrification results from a 15N nitrate.pdf,P. australis,Phragmites australis,1
Release of nitrous oxide and dinitrogen from a transition bog under drained and rewetted conditions due to denitrification results from a 15N nitrate.pdf,Phalaris arundinacea,Phalaris arundinacea,1
Release of nitrous oxide and dinitrogen from a transition bog under drained and rewetted conditions due to denitrification results from a 15N nitrate.pdf,reed,Reedia,0.7665687799453735
Release of nitrous oxide and dinitrogen from a transition bog under drained and rewetted conditions due to denitrification results from a 15N nitrate.pdf,Glyceria maxima,Glyceria maxima,1
Release of nitrous oxide and dinitrogen from a transition bog under drained and rewetted conditions due to denitrification results from a 15N nitrate.pdf,Nitrosomonas europaea,Nitrosomonas europaea,0.9999999403953552
Release of nitrous oxide and dinitrogen from a transition bog under drained and rewetted conditions due to denitrification results from a 15N nitrate.pdf,Eriophorum vaginatum,Eriophorum vaginatum,0.9999999403953552
Release of nitrous oxide and dinitrogen from a transition bog under drained and rewetted conditions due to denitrification results from a 15N nitrate.pdf,rice,rice,1
Release of nitrous oxide and dinitrogen from a transition bog under drained and rewetted conditions due to denitrification results from a 15N nitrate.pdf,Deyeuxia angustifolia,Deyeuxia angustifolia,1
Release of nitrous oxide and dinitrogen from a transition bog under drained and rewetted conditions due to denitrification results from a 15N nitrate.pdf,Magarian,G. magaria,0.7086852788925171
Release of nitrous oxide and dinitrogen from a transition bog under drained and rewetted conditions due to denitrification results from a 15N nitrate.pdf,Russelle,D. russelli russelli,0.7325776219367981
Release of nitrous oxide and dinitrogen from a transition bog under drained and rewetted conditions due to denitrification results from a 15N nitrate.pdf,Blumenthal,C. blumenthaliellus,0.7328746318817139
Release of nitrous oxide and dinitrogen from a transition bog under drained and rewetted conditions due to denitrification results from a 15N nitrate.pdf,Myneni,Mynes,0.7039182186126709
Release of nitrous oxide and dinitrogen from a transition bog under drained and rewetted conditions due to denitrification results from a 15N nitrate.pdf,Typha latifolia L.,Typha latifolia,0.9435864090919495
Release of nitrous oxide and dinitrogen from a transition bog under drained and rewetted conditions due to denitrification results from a 15N nitrate.pdf,Phragmites australis (Cav.) Trin.ex Steud,Phragmites australis (Cav.) Trin. ex Steud.,0.8426355719566345
Release of nitrous oxide and dinitrogen from a transition bog under drained and rewetted conditions due to denitrification results from a 15N nitrate.pdf,Sphagnum,Sphagnum,1
s00203-011-0757-y.pdf,Altay sheep,sheep,0.7592063546180725
s00203-011-0757-y.pdf,Methanogenic,Methanogenium,0.8263698816299438
s00203-011-0757-y.pdf,Methanobrevibacter,Methanobrevibacter,1
s00203-011-0757-y.pdf,Methanocorpusculum,Methanocorpusculum,1
s00203-011-0757-y.pdf,sheep,sheep,1
s00203-011-0757-y.pdf,Escherichia coli DH5a,Escherichia coli DH5alpha,0.804438591003418
s00203-011-0757-y.pdf,Pyrolobus fumarius,Pyrolobus fumarii,0.9088174700737
s00203-011-0757-y.pdf,Thermosphaera aggregans,Thermosphaera aggregans,1
s00203-011-0757-y.pdf,Aquifex pyrophilus,Aquifex pyrophilus,1
s00203-011-0757-y.pdf,Methanobrevibacter SM9,Methanobrevibacter sp. SM9,0.9929773807525635
s00203-011-0757-y.pdf,Methanobrevibacter M6,Methanobrevibacter,0.851358950138092
s00203-011-0757-y.pdf,Methanobrevibacter gottschalkii (MSU55239),Methanobrevibacter gottschalkii,0.7669098377227783
s00203-011-0757-y.pdf,Methanobrevibacter thaueri,Methanobrevibacter thaueri,1
s00203-011-0757-y.pdf,Methanobrevibacter millerae,Methanobrevibacter millerae,1
s00203-011-0757-y.pdf,Methanobrevibacter woesei,Methanobrevibacter woesei,1
s00203-011-0757-y.pdf,Methanobrevibacter smithii,Methanobrevibacter smithii,1
s00203-011-0757-y.pdf,M. thaueri,Methanobrevibacter thaueri,1
s00203-011-0757-y.pdf,M. woesei,Methanobrevibacter woesei,1
s00203-011-0757-y.pdf,Methanobrevibacter acididurans,Methanobrevibacter acididurans,1
s00203-011-0757-y.pdf,Methanobrevibacter ruminantium,Methanobrevibacter ruminantium,1
s00203-011-0757-y.pdf,Methanobrevibacter NT7,Methanobrevibacter,0.7760379314422607
s00203-011-0757-y.pdf,Methanobrevibacter olleyae,Methanobrevibacter olleyae,1
s00203-011-0757-y.pdf,Methanosphaera stadtmanae,Methanosphaera stadtmanae,1
